Date,High,Low,Open,Close,Volume,Adj Close,Symbol
2020-03-02,210.3300018310547,198.3699951171875,198.4600067138672,209.39999389648438,3768500.0,208.57696533203125,CME
2020-03-03,218.7899932861328,208.7100067138672,209.38999938964844,216.07000732421875,3753700.0,215.2207489013672,CME
2020-03-04,224.55999755859375,214.80999755859375,217.6999969482422,223.6300048828125,2348400.0,222.75103759765625,CME
2020-03-05,223.82000732421875,216.66000366210938,219.0,221.82000732421875,2800800.0,220.94815063476562,CME
2020-03-06,220.49000549316406,212.74000549316406,217.4600067138672,216.25999450683594,2771300.0,215.4099884033203,CME
2020-03-09,212.86000061035156,202.30999755859375,203.44000244140625,204.91000366210938,3294200.0,204.91000366210938,CME
2020-03-10,212.47999572753906,199.72000122070312,208.39999389648438,207.00999450683594,2730800.0,207.00999450683594,CME
2020-03-11,203.0399932861328,192.36000061035156,201.39999389648438,194.67999267578125,2816900.0,194.67999267578125,CME
2020-03-12,187.85000610351562,171.25,178.41000366210938,172.30999755859375,4187500.0,172.30999755859375,CME
2020-03-13,184.16000366210938,164.75999450683594,180.27000427246094,182.00999450683594,4385600.0,182.00999450683594,CME
2020-03-16,168.4600067138672,148.3699951171875,163.0,148.5399932861328,5752400.0,148.5399932861328,CME
2020-03-17,168.42999267578125,149.89999389648438,153.77000427246094,166.02000427246094,3602600.0,166.02000427246094,CME
2020-03-18,159.10000610351562,137.49000549316406,156.0,142.97000122070312,4677300.0,142.97000122070312,CME
2020-03-19,158.3300018310547,131.8000030517578,145.4600067138672,155.22000122070312,4223800.0,155.22000122070312,CME
2020-03-20,163.8699951171875,140.19000244140625,155.16000366210938,158.41000366210938,5123400.0,158.41000366210938,CME
2020-03-23,157.82000732421875,136.72000122070312,157.82000732421875,139.5399932861328,3848600.0,139.5399932861328,CME
2020-03-24,153.25999450683594,144.6699981689453,147.1999969482422,152.25999450683594,3172100.0,152.25999450683594,CME
2020-03-25,160.58999633789062,146.35000610351562,152.0,156.3300018310547,4155600.0,156.3300018310547,CME
2020-03-26,176.97999572753906,157.00999450683594,158.0,174.83999633789062,3594300.0,174.83999633789062,CME
2020-03-27,178.3300018310547,164.16000366210938,167.0,171.33999633789062,2339200.0,171.33999633789062,CME
2020-03-30,176.89999389648438,170.8800048828125,174.89999389648438,173.99000549316406,2299700.0,173.99000549316406,CME
2020-03-31,174.80999755859375,166.86000061035156,172.13999938964844,172.91000366210938,2546300.0,172.91000366210938,CME
2020-04-01,167.6199951171875,162.5500030517578,164.47000122070312,166.1999969482422,2333300.0,166.1999969482422,CME
2020-04-02,169.47999572753906,162.80999755859375,166.52999877929688,168.57000732421875,2335300.0,168.57000732421875,CME
2020-04-03,174.8800048828125,166.10000610351562,167.02000427246094,173.74000549316406,1747200.0,173.74000549316406,CME
2020-04-06,184.0,178.3800048828125,179.77000427246094,182.44000244140625,2359700.0,182.44000244140625,CME
2020-04-07,189.47999572753906,176.22000122070312,187.3300018310547,176.80999755859375,2448700.0,176.80999755859375,CME
2020-04-08,181.86000061035156,176.17999267578125,179.8699951171875,180.97000122070312,1685000.0,180.97000122070312,CME
2020-04-09,191.0399932861328,181.8699951171875,181.8699951171875,190.16000366210938,3187700.0,190.16000366210938,CME
2020-04-13,188.5800018310547,181.22000122070312,187.5800018310547,182.67999267578125,1290300.0,182.67999267578125,CME
2020-04-14,189.14999389648438,183.72000122070312,183.72000122070312,188.07000732421875,1905500.0,188.07000732421875,CME
2020-04-15,186.99000549316406,183.44000244140625,183.94000244140625,184.97999572753906,1648000.0,184.97999572753906,CME
2020-04-16,188.24000549316406,184.2100067138672,186.5,187.33999633789062,1200600.0,187.33999633789062,CME
2020-04-17,192.25999450683594,188.0,189.47000122070312,191.6199951171875,1597100.0,191.6199951171875,CME
2020-04-20,192.27000427246094,180.1699981689453,192.13999938964844,184.6199951171875,2660200.0,184.6199951171875,CME
2020-04-21,182.58999633789062,170.92999267578125,179.5,178.02000427246094,2532600.0,178.02000427246094,CME
2020-04-22,182.4199981689453,177.3300018310547,181.41000366210938,179.38999938964844,1794300.0,179.38999938964844,CME
2020-04-23,181.97999572753906,177.66000366210938,178.7899932861328,178.47999572753906,1348500.0,178.47999572753906,CME
2020-04-24,183.6199951171875,179.24000549316406,181.2899932861328,182.72000122070312,1483600.0,182.72000122070312,CME
2020-04-27,188.82000732421875,183.4499969482422,184.5800018310547,187.75,2104600.0,187.75,CME
2020-04-28,192.0,183.17999267578125,188.5,184.32000732421875,2140200.0,184.32000732421875,CME
2020-04-29,190.75999450683594,181.1199951171875,186.6699981689453,181.47000122070312,2394400.0,181.47000122070312,CME
2020-04-30,180.72999572753906,174.4600067138672,180.3300018310547,178.2100067138672,2413200.0,178.2100067138672,CME
