Date,High,Low,Open,Close,Volume,Adj Close,Symbol
2020-03-02,209.6199951171875,197.6300048828125,201.41000366210938,209.47000122070312,5285500,209.47000122070312,GS
2020-03-03,211.7899932861328,202.1199951171875,209.0,203.42999267578125,5677200,203.42999267578125,GS
2020-03-04,208.9199981689453,202.6999969482422,205.83999633789062,208.74000549316406,3520400,208.74000549316406,GS
2020-03-05,203.47000122070312,196.9499969482422,201.3300018310547,198.7899932861328,4151500,198.7899932861328,GS
2020-03-06,196.3000030517578,189.27999877929688,190.67999267578125,192.85000610351562,5071900,192.85000610351562,GS
2020-03-09,179.25,170.16000366210938,173.5800018310547,172.80999755859375,6443000,172.80999755859375,GS
2020-03-10,185.39999389648438,173.2899932861328,181.6199951171875,184.35000610351562,6803900,184.35000610351562,GS
2020-03-11,180.77000427246094,170.97000122070312,178.47999572753906,171.88999938964844,5314000,171.88999938964844,GS
2020-03-12,166.75,150.0,160.0,150.67999267578125,8357700,150.67999267578125,GS
2020-03-13,177.55999755859375,152.35000610351562,162.82000732421875,177.1699981689453,6368400,177.1699981689453,GS
2020-03-16,169.5399932861328,150.0,150.22999572753906,154.66000366210938,6888000,154.66000366210938,GS
2020-03-17,166.74000549316406,150.0,157.0,158.6699981689453,6876300,158.6699981689453,GS
2020-03-18,155.97000122070312,135.41000366210938,150.0,140.02000427246094,9543200,140.02000427246094,GS
2020-03-19,152.49000549316406,130.85000610351562,137.3800048828125,149.49000549316406,6548200,149.49000549316406,GS
2020-03-20,149.19000244140625,138.2899932861328,148.99000549316406,138.41000366210938,7561300,138.41000366210938,GS
2020-03-23,141.94000244140625,133.25999450683594,136.02999877929688,134.97000122070312,5472600,134.97000122070312,GS
2020-03-24,153.89999389648438,143.6300048828125,144.32000732421875,153.60000610351562,6647400,153.60000610351562,GS
2020-03-25,162.2100067138672,145.32000732421875,154.60000610351562,155.1300048828125,8587800,155.1300048828125,GS
2020-03-26,167.66000366210938,154.30999755859375,156.3699951171875,165.7899932861328,6762200,165.7899932861328,GS
2020-03-27,163.72999572753906,157.0,159.0800018310547,158.33999633789062,4186700,158.33999633789062,GS
2020-03-30,160.42999267578125,153.17999267578125,158.52000427246094,159.6199951171875,4152800,159.6199951171875,GS
2020-03-31,161.10000610351562,153.72000122070312,158.1300048828125,154.58999633789062,3588200,154.58999633789062,GS
2020-04-01,149.57000732421875,145.0,146.10000610351562,145.2899932861328,4689100,145.2899932861328,GS
2020-04-02,150.4499969482422,141.6699981689453,143.02000427246094,149.92999267578125,4446900,149.92999267578125,GS
2020-04-03,150.9199981689453,145.22999572753906,149.1999969482422,146.92999267578125,2801600,146.92999267578125,GS
2020-04-06,158.92999267578125,153.77000427246094,155.47000122070312,158.22999572753906,4689400,158.22999572753906,GS
2020-04-07,169.13999938964844,162.4499969482422,166.0,166.02000427246094,4953500,166.02000427246094,GS
2020-04-08,178.10000610351562,168.5500030517578,168.5500030517578,176.9600067138672,5194800,176.9600067138672,GS
2020-04-09,187.3300018310547,179.77000427246094,180.5800018310547,184.25999450683594,6449900,184.25999450683594,GS
2020-04-13,184.97000122070312,179.1300048828125,183.85000610351562,179.17999267578125,4774300,179.17999267578125,GS
2020-04-14,183.3800048828125,174.5399932861328,182.35000610351562,178.22999572753906,4149600,178.22999572753906,GS
2020-04-15,181.67999267578125,169.14999389648438,170.6300048828125,178.52000427246094,6042700,178.52000427246094,GS
2020-04-16,178.44000244140625,172.38999938964844,177.22000122070312,177.0399932861328,4662200,177.0399932861328,GS
2020-04-17,185.27999877929688,178.2899932861328,183.49000549316406,183.49000549316406,5426700,183.49000549316406,GS
2020-04-20,186.32000732421875,178.02000427246094,179.6999969482422,180.39999389648438,4674800,180.39999389648438,GS
2020-04-21,179.1999969482422,173.66000366210938,175.44000244140625,173.80999755859375,3819000,173.80999755859375,GS
2020-04-22,178.17999267578125,174.47000122070312,177.5,175.97999572753906,2316600,175.97999572753906,GS
2020-04-23,179.07000732421875,174.4499969482422,177.0,175.0500030517578,2013300,175.0500030517578,GS
2020-04-24,177.9499969482422,173.49000549316406,177.0,177.0,2024400,177.0,GS
2020-04-27,184.25,178.72000122070312,179.10000610351562,183.5399932861328,2743100,183.5399932861328,GS
2020-04-28,190.4199981689453,184.8699951171875,189.16000366210938,187.00999450683594,3344700,187.00999450683594,GS
2020-04-29,193.72000122070312,189.57000732421875,192.61000061035156,190.02999877929688,3086300,190.02999877929688,GS
2020-04-30,187.5500030517578,182.89999389648438,186.0,183.4199981689453,2695400,183.4199981689453,GS
